sourceTaxonId	sourceTaxonName	sourceTaxonSex	sourceTaxonLifestage	sourceTaxoncollid	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	targetTaxonSex	targetTaxonLifestage	targetTaxoncollid	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	referenceCitation
EOL:115784	Sorex cinereus	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/UAM:Mamm:36794	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:279971	GEONAMES:5879092	Alaska, United States	59.57472222	-136.1566667	1994-06-29	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:115784	Sorex cinereus	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/UAM:Mamm:52326	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:277755	GEONAMES:5879092	Alaska, United States	55.88777778	-131.6847222	1995-06-21	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:115784	Sorex cinereus	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/UAM:Mamm:72535	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:278171	GEONAMES:5879092	Alaska, United States	62.94888889	-155.58	1999-07-29	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:115784	Sorex cinereus	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/UAM:Mamm:76540	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:282484	GEONAMES:5879092	Alaska, United States	59.57472222	-136.1566667	1994-06-29	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:115784	Sorex cinereus			http://arctos.database.museum/guid/UAM:Mamm:20807	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:282275	GEONAMES:5879092	Alaska, United States	56.61666667	-132.4333333	1992-07-25	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:115784	Sorex cinereus			http://arctos.database.museum/guid/UAM:Mamm:23129	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:280134	GEONAMES:5879092	Alaska, United States	56.58333333	-132.7666667	1992-07-03	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:115784	Sorex cinereus			http://arctos.database.museum/guid/UAM:Mamm:33249	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:278320	GEONAMES:5879092	Alaska, United States	57.70277778	-135.7155556	1994-07-07	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:115784	Sorex cinereus			http://arctos.database.museum/guid/UAM:Mamm:33251	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:282390	GEONAMES:5879092	Alaska, United States	57.70277778	-135.7155556	1994-07-07	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:115784	Sorex cinereus			http://arctos.database.museum/guid/UAM:Mamm:33252	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:282281	GEONAMES:5879092	Alaska, United States	57.70277778	-135.7155556	1994-07-07	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:115784	Sorex cinereus			http://arctos.database.museum/guid/UAM:Mamm:42317	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:280870	GEONAMES:5879092	Alaska, United States	57.26666667	-134.8333333	1996-07-31	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:115784	Sorex cinereus			http://arctos.database.museum/guid/UAM:Mamm:43488	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:275963	GEONAMES:5879092	Alaska, United States	57.26666667	-134.8333333	1996-07-31	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:115784	Sorex cinereus			http://arctos.database.museum/guid/UAM:Mamm:50667	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:281849	GEONAMES:5879092	Alaska, United States	59.57472222	-136.1566667	1994-07-30	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:115784	Sorex cinereus			http://arctos.database.museum/guid/UAM:Mamm:50668	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:281011	GEONAMES:5879092	Alaska, United States	59.57472222	-136.1566667	1994-06-30	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:115784	Sorex cinereus			http://arctos.database.museum/guid/UAM:Mamm:50679	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:278881	GEONAMES:5879092	Alaska, United States	59.57472222	-136.1566667	1994-07-30	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:115784	Sorex cinereus			http://arctos.database.museum/guid/UAM:Mamm:50682	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:282449	GEONAMES:5879092	Alaska, United States	59.57472222	-136.1566667	1994-06-30	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Host:13605	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:16709	GEONAMES:5879092	captive, Alaska, United States			1960-01-27	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Host:13614	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:16736	GEONAMES:5879092	captive, Alaska, United States			1960-05-03	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Host:17159	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21699	GEONAMES:5879092	captive, Alaska, United States			1961-07-31	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Host:17319	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21744	GEONAMES:5879092	captive, Alaska, United States			1960-09-14	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Host:17785	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21700	GEONAMES:5879092	captive, Alaska, United States			1961-01-25	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Host:18042	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21745	GEONAMES:5879092	captive, Alaska, United States			1961-04-16	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Host:18176	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21575	GEONAMES:5879092	captive, Alaska, United States			1961-09-09	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Host:19081	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21696	GEONAMES:5879092	captive, Alaska, United States			1962-07-24	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Host:13604	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:16708	GEONAMES:5879092	captive, Alaska, United States			1960-01-27	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Host:13613	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:15256	GEONAMES:5879092	captive, Alaska, United States			1960-04-14	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Host:17818	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21574	GEONAMES:5879092	captive, Alaska, United States			1961-02-26	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Host:18441	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21490	GEONAMES:5879092	captive, Alaska, United States			1961-10-12	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Host:18624	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21701	GEONAMES:5879092	captive, Alaska, United States			1961-11-22	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Host:19980	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21516	GEONAMES:5879092	captive, Alaska, United States			1963-09-19	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus			http://arctos.database.museum/guid/MSB:Host:17762	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21572	GEONAMES:5879092	captive, Alaska, United States			1961-01-24	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:19807	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:282129	GEONAMES:5879092	Alaska, United States	60.4	-146.6666667	1991-06-09	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:33776	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:277059	GEONAMES:5879092	Alaska, United States	64.73333333	-157.0166667	1993-08-25	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:52505	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:279949	GEONAMES:5879092	Alaska, United States	57.16666667	-133.25	1995-07-07	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:52506	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:280737	GEONAMES:5879092	Alaska, United States	57.11666667	-133.1833333	1995-07-07	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/UAM:Mamm:72537	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:280055	GEONAMES:5879092	Alaska, United States	62.95138889	-155.5633333	1999-07-29	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/UAM:Mamm:32970	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:276051	GEONAMES:5879092	Alaska, United States	65.425	-164.6433333	1994-08-11	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/UAM:Mamm:43122	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:279750	GEONAMES:5879092	Alaska, United States	55.15	-162.8125	1995-09-07	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/UAM:Mamm:52503	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:279183	GEONAMES:5879092	Alaska, United States	57.11666667	-133.1833333	1995-07-07	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/UAM:Mamm:52508	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:281218	GEONAMES:5879092	Alaska, United States	57.11666667	-133.1833333	1995-07-07	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/UAM:Mamm:67115	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:278961	GEONAMES:5879092	Alaska, United States	65.48333333	-145.4166667	1996-07-13	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/UAM:Mamm:76405	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:280772	GEONAMES:5879092	Alaska, United States	65.425	-164.6433333	1994-08-11	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus			http://arctos.database.museum/guid/UAM:Mamm:24582	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:278459	GEONAMES:5879092	Alaska, United States	60.45	-147.9833333	1992-05-24	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus			http://arctos.database.museum/guid/UAM:Mamm:30075	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:278040	GEONAMES:5879092	Alaska, United States	60.45	-147.9833333	1992-05-24	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus			http://arctos.database.museum/guid/UAM:Mamm:49214	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:278886	GEONAMES:5879092	Alaska, United States			1998-09-18	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:1037785	Myodes rutilus			http://arctos.database.museum/guid/UAM:Mamm:71877	RO:0002453	Host of	EOL:164	Arthropoda			http://arctos.database.museum/guid/UAM:Ento:276457	GEONAMES:5879092	Alaska, United States	64.68333333	-153.9333333	1998-08-31	doi:10.15468/lbixob	Olson L (2017). UAM Mammal Collection (Arctos). Version 34.3. University of Alaska Museum of the North. Occurrence Dataset https://doi.org/10.15468/lbixob accessed via GBIF.org on 2017-06-12.
EOL:328117	Dipodomys spectabilis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Mamm:67776	RO:0002453	Host of		Heteromyoxyuris deserti	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:10687	GEONAMES:5491068	Sevilleta National Wildlife Refuge, 5 Points Grass, New Mexico, United States	34.335185	-106.725265	1991-05-30	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328117	Dipodomys spectabilis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Mamm:67781	RO:0002453	Host of		Heteromyoxyuris deserti	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:10688	GEONAMES:5491068	Sevilleta National Wildlife Refuge, 5 Points Grass, New Mexico, United States	34.335185	-106.725265	1991-07-16	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328117	Dipodomys spectabilis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Mamm:69692	RO:0002453	Host of		Heteromyoxyuris deserti	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:10693	GEONAMES:5491068	Sevilleta National Wildlife Refuge, 5 Points Grassland, New Mexico, United States	34.335185	-106.725265	1994-07-06	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328117	Dipodomys spectabilis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Mamm:71007	RO:0002453	Host of		Heteromyoxyuris deserti	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:10689	GEONAMES:5491068	Sevilleta National Wildlife Refuge, 5 Points Grassland, W1 T106, New Mexico, United States	34.335185	-106.725265	1993-05-25	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328117	Dipodomys spectabilis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Mamm:71006	RO:0002453	Host of		Heteromyoxyuris deserti	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:10691	GEONAMES:5491068	Sevilleta National Wildlife Refuge, 5 Points Grassland, W4 T117, New Mexico, United States	34.336205	-106.720344	1993-05-25	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328117	Dipodomys spectabilis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Mamm:67785	RO:0002453	Host of		Heteromyoxyuris deserti	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:10685	GEONAMES:5491068	Sevilleta National Wildlife Refuge, 5 Points Larrea, New Mexico, United States	34.330603	-106.729048	1991-06-04	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328117	Dipodomys spectabilis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Mamm:71417	RO:0002453	Host of		Heteromyoxyuris deserti	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:11568	GEONAMES:5491068	Sevilleta National Wildlife Refuge, 5 Points Larrea, W2, T92, New Mexico, United States	34.331126	-106.732365	1993-06-01	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328117	Dipodomys spectabilis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Mamm:79384	RO:0002453	Host of		Heteromyoxyuris deserti	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:10692	GEONAMES:5491068	Sevilleta National Wildlife Refuge, 5 Pts. Grassland, New Mexico, United States	34.349998	-106.883331	1993-05-25	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
